business_name,business_category,address,city,latitude,longitude,business_avg_rating,total_reviews_count,reviewer_name,review_rating,review_text,review_date,price_per_person,meal_type,detailed_atmosphere_rating,detailed_food_rating,detailed_service_rating,price_numeric_avg,year,month,day_of_week,hour,clean_review_text,sentiment_score
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Manoj Samaraweera,1,"I am writing to formally complain about a service issue we experienced at the Barista Ethul Kotte outlet during a recent visit.

The main issue relates to an incorrect order. We ordered one large hot chocolate and one medium hot chocolate. The medium hot chocolate was correct. However after reaching home we realized that the large drink was not hot chocolate. Instead it appeared to be a coffee item which we did not order. This was very disappointing as we specifically ordered hot chocolate and paid for it.

The second issue concerns the seating policy. We arrived at the outlet around 9.50pm. While placing our order we politely requested whether we could stay until around 10.30 pm to enjoy our drinks. A staff member informed us that customers are not allowed to stay after 10.00 pm and that the order must be takeaway only. However at the same time there were other customers seated inside the outlet who were allowed to remain. This felt unfair and inconsistent.

This is the second issue we have faced at this outlet and the overall experience has left us dissatisfied. As customers we expect correct orders fair treatment and clear communication from staff.

I kindly request that this matter be reviewed and necessary action be taken to prevent such issues in the future.",2026-01-29 17:51:00,"Rs 3,000–4,000",,4,2,1,3500,2026,1,Thursday,17,"i am writing to formally complain about a service issue we experienced at the barista ethul kotte outlet during a recent visit

the main issue relates to an incorrect order we ordered one large hot chocolate and one medium hot chocolate the medium hot chocolate was correct however after reaching home we realized that the large drink was not hot chocolate instead it appeared to be a coffee item which we did not order this was very disappointing as we specifically ordered hot chocolate and paid for it

the second issue concerns the seating policy we arrived at the outlet around 950pm while placing our order we politely requested whether we could stay until around 1030 pm to enjoy our drinks a staff member informed us that customers are not allowed to stay after 1000 pm and that the order must be takeaway only however at the same time there were other customers seated inside the outlet who were allowed to remain this felt unfair and inconsistent

this is the second issue we have faced at this outlet and the overall experience has left us dissatisfied as customers we expect correct orders fair treatment and clear communication from staff

i kindly request that this matter be reviewed and necessary action be taken to prevent such issues in the future",0.102416225749559
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Auroras Bliss,5,,2026-01-28 09:34:00,,,4.6,4.6,4.6,,2026,1,Wednesday,9,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Pauline Lee,5,Service staff are super helpful and patient. A very nice place to relax with good coffee and snacks.,2026-01-26 04:20:00,,,5,4,5,,2026,1,Monday,4,service staff are super helpful and patient a very nice place to relax with good coffee and snacks,0.604444444444445
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,yasiru kularathna,5,"Cannot say this is a hideout. But unbelievably good. Service was excellent and there is a barista name Miss KEHARA...
She knows the job very well and helping all the way through service
Cone and visit ...
This review has nonothing for me
Cheers ☕",2026-01-26 02:08:00,,,5,5,5,,2026,1,Monday,2,"cannot say this is a hideout but unbelievably good service was excellent and there is a barista name miss kehara
she knows the job very well and helping all the way through service
cone and visit 
this review has nonothing for me
cheers",0.633333333333333
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Pramodya Abeysinghe,5,Didn’t like the chair arrangement. Too far to talk in a group.,2026-01-25 15:42:00,"Rs 1,000–2,000",,3,5,4,1500,2026,1,Sunday,15,didnt like the chair arrangement too far to talk in a group,0.1
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,king amjath,5,,2026-01-07 15:54:00,,,4.6,4.6,4.6,,2026,1,Wednesday,15,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,gayan kavijaya,5,,2026-01-06 16:07:00,,,4.6,4.6,4.6,,2026,1,Tuesday,16,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Pethum Edirisinghe,1,,2026-01-06 11:33:00,,,4.6,4.6,4.6,,2026,1,Tuesday,11,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Naduni Peiris,5,Really nice atmosphere to work and superb service plus friendly staff and obviously delicious food...,2025-12-29 11:11:00,,,5,5,5,,2025,12,Monday,11,really nice atmosphere to work and superb service plus friendly staff and obviously delicious food,0.74375
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Gayani Medawatta,5,,2025-12-27 13:13:00,,,5,5,5,,2025,12,Saturday,13,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Chathuri Weerakoon,5,It's a great place to hang out with friends or work or have coffee alone. Good service and nice atmosphere with required amenities.,2025-12-27 09:37:00,"Rs 1,000–2,000",Breakfast,5,5,5,1500,2025,12,Saturday,9,its a great place to hang out with friends or work or have coffee alone good service and nice atmosphere with required amenities,0.7
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Sheraya Samaranayake,5,,2025-12-24 10:20:00,,,4.6,4.6,4.6,,2025,12,Wednesday,10,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Hasini Rajapakshe,5,"Good Atmosphere, Good Food and Drinks, Friendly Staff.",2025-12-23 15:39:00,,,5,5,5,,2025,12,Tuesday,15,good atmosphere good food and drinks friendly staff,0.591666666666667
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Lakshan Rodrigo,4,,2025-12-22 15:35:00,"Rs 1,000–2,000",,4,4,4,1500,2025,12,Monday,15,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Risini Sathsarani,5,"Barista Ethul Kotte offers a warm and inviting cafe experience with consistently good coffee and attentive service. The ambience is cozy, making it a nice spot to work or catch up with friends.",2025-12-17 19:47:00,"Rs 1,000–2,000",,3,5,5,1500,2025,12,Wednesday,19,barista ethul kotte offers a warm and inviting cafe experience with consistently good coffee and attentive service the ambience is cozy making it a nice spot to work or catch up with friends,0.366666666666667
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Someshshehan Y.,4,,2025-12-09 06:49:00,,,4.6,4.6,4.6,,2025,12,Tuesday,6,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Mahesh Palipana,5,"excellent place to chill out, short meetings and even for weekend office work.",2025-12-07 13:25:00,"Rs 1,000–2,000",,5,5,5,1500,2025,12,Sunday,13,excellent place to chill out short meetings and even for weekend office work,0.5
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Don Wijesekara,5,,2025-12-01 01:53:00,,,5,5,5,,2025,12,Monday,1,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Damien Gurusinghe,1,"3 times my details was taken by Kandy Peradeniya road outlet and still details were not updated. This month alone my spending at a barista was more than 30k and customers are being taken for granted !!!
Finally I had to come to E. Kotte road to get my details updated.
Why do I had to loose so many loyalty points and discounts ???? Come on Barista",2025-11-27 12:36:00,"Rs 3,000–4,000",Dinner,5,5,1,3500,2025,11,Thursday,12,"3 times my details was taken by kandy peradeniya road outlet and still details were not updated this month alone my spending at a barista was more than 30k and customers are being taken for granted 
finally i had to come to e kotte road to get my details updated
why do i had to loose so many loyalty points and discounts  come on barista",0.230769230769231
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Devmina Liyanage,5,,2025-11-24 14:30:00,,,4.6,4.6,4.6,,2025,11,Monday,14,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Sandun Perera,5,Cozy place. Good service,2025-11-17 14:16:00,,,4,5,5,,2025,11,Monday,14,cozy place good service,0.25
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Kasuni Alahakoon,4,,2025-11-13 09:36:00,,,4.6,4.6,4.6,,2025,11,Thursday,9,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Sneha S.perera,5,Sankalpa from kotte branch gave us a better service sharing his honest opinion about foods that gave me the freedom to choose what I need.,2025-11-08 14:53:00,"Rs 4,000–5,000",Other,5,5,5,4500,2025,11,Saturday,14,sankalpa from kotte branch gave us a better service sharing his honest opinion about foods that gave me the freedom to choose what i need,0.55
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,ROLITH PERERA,5,So glad this is in our hometown. Has become our to go place for late night coffee cravings.,2025-10-26 16:28:00,,,5,5,5,,2025,10,Sunday,16,so glad this is in our hometown has become our to go place for late night coffee cravings,0.1
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Lahiru Weerarathne,5,Everything is great here. Ideal place to think/work and enjoy matching foods to the vibe.,2025-10-25 07:22:00,"Rs 2,000–3,000",,5,5,5,2500,2025,10,Saturday,7,everything is great here ideal place to thinkwork and enjoy matching foods to the vibe,0.7
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Mightydude Grafuroam,5,Good place for weekend griding,2025-10-25 06:00:00,"Rs 2,000–3,000",,5,4,5,2500,2025,10,Saturday,6,good place for weekend griding,0.7
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Maduka de L Dias,5,"Best place to get some work done, have some super matcha and wait while kids finish their activities",2025-10-25 05:28:00,"Rs 2,000–3,000",,5,5,5,2500,2025,10,Saturday,5,best place to get some work done have some super matcha and wait while kids finish their activities,0.666666666666667
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Faisal Abdul Kabeer,5,"Are you looking for very cozy and calm atmosphere to work and chill? This is the ideal place. I would say this outlet would be in my top 10 fav barista outlets!

Very spacious and calm the service is really good. The staff members are really friendly and polite.

A good place to chill with your friends and family!",2025-10-24 14:59:00,"Rs 1,000–2,000",,5,4,5,1500,2025,10,Friday,14,"are you looking for very cozy and calm atmosphere to work and chill this is the ideal place i would say this outlet would be in my top 10 fav barista outlets

very spacious and calm the service is really good the staff members are really friendly and polite

a good place to chill with your friends and family",0.412777777777778
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Janidu Perera,5,Highly recommend friendliest staff best place for a calm vibe,2025-10-21 01:28:00,,Breakfast,5,5,5,,2025,10,Tuesday,1,highly recommend friendliest staff best place for a calm vibe,0.486666666666667
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Shabbir Asgarally,1,"The staff are not very serious about customer concerns I was there today with friends and we ordered 4 affogato ice cream coffee,in spite of telling the the guy to ensure the correct portion of ice cream to be served as per the pic in their menu they did not take it very seriously and the lady who served the ice cream did not put the appropriate portion of the 2 scoops of ice cream that was shown in the menu ,most Batista outlets do serve the correct portion but this outlet needs some training to be done and take customers seriously.",2025-10-14 08:12:00,"Rs 2,000–3,000",,5,1,1,2500,2025,10,Tuesday,8,the staff are not very serious about customer concerns i was there today with friends and we ordered 4 affogato ice cream coffeein spite of telling the the guy to ensure the correct portion of ice cream to be served as per the pic in their menu they did not take it very seriously and the lady who served the ice cream did not put the appropriate portion of the 2 scoops of ice cream that was shown in the menu most batista outlets do serve the correct portion but this outlet needs some training to be done and take customers seriously,0.0723076923076923
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Hashani,4,Stopped to grab a coffee and this place has the nicest vibe,2025-10-08 09:04:00,"Rs 1–1,000",,5,5,4,500.5,2025,10,Wednesday,9,stopped to grab a coffee and this place has the nicest vibe,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Chandima Bandara,5,"If you have to do some office work, a meeting or any work on your laptop, this place provides you a superb atmosphere.",2025-10-03 05:59:00,"Rs 1–1,000",,5,5,5,500.5,2025,10,Friday,5,if you have to do some office work a meeting or any work on your laptop this place provides you a superb atmosphere,1
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Rumedha Charith Fernando,4,,2025-09-23 07:22:00,,,5,4,5,,2025,9,Tuesday,7,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,kalhara jayasinha,5,,2025-09-12 02:33:00,,,4.6,4.6,4.6,,2025,9,Friday,2,,0
Barista - Ethul Kotte,Cafe,"932/A Kotte Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",Sri Jayawardenepura Kotte,6.9022515,79.9057319,4.6,223,Roshan Amaranayaka,5,"​I had a great first visit to this Kotte Barista location. The atmosphere is so cozy, and the coffee is as delicious and consistently excellent as I expected. What really stood out, though, was the incredibly helpful and nice staff. It's a top notch experience all around. Highly recommend.",2025-09-08 03:07:00,"Rs 3,000–4,000",Brunch,5,5,5,3500,2025,9,Monday,3,i had a great first visit to this kotte barista location the atmosphere is so cozy and the coffee is as delicious and consistently excellent as i expected what really stood out though was the incredibly helpful and nice staff its a top notch experience all around highly recommend,0.464545454545455
